RecordTime,Ö¡ÂÊ(Ö¡),extra,SimpleTime
1669278241994,90.0,sg.partying.android.lite,558.518
1669278242990,90.0,sg.partying.android.lite,559.514
1669278243989,90.0,sg.partying.android.lite,560.513
1669278244992,90.0,sg.partying.android.lite,561.516
1669278245993,90.0,sg.partying.android.lite,562.517
1669278246993,809.0,sg.partying.android.lite,563.517
1669278247994,811.0,sg.partying.android.lite,564.518
1669278248994,90.0,sg.partying.android.lite,565.518
1669278249995,89.0,sg.partying.android.lite,566.519
1669278250999,90.0,sg.partying.android.lite,567.523
1669278251997,89.0,sg.partying.android.lite,568.521
1669278253000,89.0,sg.partying.android.lite,569.524
1669278254001,806.0,sg.partying.android.lite,570.525
1669278255002,90.0,sg.partying.android.lite,571.526
1669278256003,90.0,sg.partying.android.lite,572.527
1669278257003,90.0,sg.partying.android.lite,573.527
1669278258004,808.0,sg.partying.android.lite,574.528
1669278259006,90.0,sg.partying.android.lite,575.53
1669278260006,809.0,sg.partying.android.lite,576.53
1669278261007,90.0,sg.partying.android.lite,577.531
1669278262007,810.0,sg.partying.android.lite,578.531
1669278263007,808.0,sg.partying.android.lite,579.531
1669278264010,90.0,sg.partying.android.lite,580.534
1669278265011,90.0,sg.partying.android.lite,581.535
1669278266012,90.0,sg.partying.android.lite,582.536
1669278267014,803.0,sg.partying.android.lite,583.538
1669278268013,90.0,sg.partying.android.lite,584.537
1669278269013,90.0,sg.partying.android.lite,585.537
1669278270014,805.0,sg.partying.android.lite,586.538
1669278271014,89.0,sg.partying.android.lite,587.538
1669278272016,89.0,sg.partying.android.lite,588.54
1669278273015,90.0,sg.partying.android.lite,589.539
1669278274016,90.0,sg.partying.android.lite,590.54
1669278275017,806.0,sg.partying.android.lite,591.541
1669278276017,90.0,sg.partying.android.lite,592.541
1669278277021,90.0,sg.partying.android.lite,593.545
1669278278020,90.0,sg.partying.android.lite,594.544
1669278279021,90.0,sg.partying.android.lite,595.545
1669278280020,88.0,sg.partying.android.lite,596.544
1669278281021,806.0,sg.partying.android.lite,597.545
1669278282022,90.0,sg.partying.android.lite,598.546
1669278283022,808.0,sg.partying.android.lite,599.546
1669278284022,806.0,sg.partying.android.lite,600.546
1669278285022,806.0,sg.partying.android.lite,601.546
1669278286023,90.0,sg.partying.android.lite,602.547
1669278287025,89.0,sg.partying.android.lite,603.549
1669278288025,90.0,sg.partying.android.lite,604.549
1669278289026,90.0,sg.partying.android.lite,605.55
1669278290026,90.0,sg.partying.android.lite,606.55
1669278291027,90.0,sg.partying.android.lite,607.551
1669278292028,90.0,sg.partying.android.lite,608.552
1669278293029,90.0,sg.partying.android.lite,609.553
1669278294029,90.0,sg.partying.android.lite,610.553
1669278295031,89.0,sg.partying.android.lite,611.555
1669278296030,89.0,sg.partying.android.lite,612.554
1669278297032,89.0,sg.partying.android.lite,613.556
1669278298032,89.0,sg.partying.android.lite,614.556
1669278299034,89.0,sg.partying.android.lite,615.558
1669278300035,89.0,sg.partying.android.lite,616.559
1669278301034,89.0,sg.partying.android.lite,617.558
1669278302033,89.0,sg.partying.android.lite,618.557
1669278303034,89.0,sg.partying.android.lite,619.558
1669278304035,89.0,sg.partying.android.lite,620.559
1669278305035,89.0,sg.partying.android.lite,621.559
1669278306036,89.0,sg.partying.android.lite,622.56
1669278307036,89.0,sg.partying.android.lite,623.56
1669278308037,89.0,sg.partying.android.lite,624.561
1669278309040,89.0,sg.partying.android.lite,625.564
1669278310039,89.0,sg.partying.android.lite,626.563
1669278311040,89.0,sg.partying.android.lite,627.564
1669278312041,89.0,sg.partying.android.lite,628.565
1669278313041,89.0,sg.partying.android.lite,629.565
1669278314043,89.0,sg.partying.android.lite,630.567
1669278315043,89.0,sg.partying.android.lite,631.567
1669278316043,89.0,sg.partying.android.lite,632.567
1669278317045,89.0,sg.partying.android.lite,633.569
1669278318045,969907.0,sg.partying.android.lite,634.569
1669278319047,89.0,sg.partying.android.lite,635.571
1669278320047,89.0,sg.partying.android.lite,636.571
1669278321048,89.0,sg.partying.android.lite,637.572
1669278322048,89.0,sg.partying.android.lite,638.572
1669278323048,89.0,sg.partying.android.lite,639.572
1669278324048,89.0,sg.partying.android.lite,640.572
1669278325049,89.0,sg.partying.android.lite,641.573
1669278326051,89.0,sg.partying.android.lite,642.575
1669278327053,89.0,sg.partying.android.lite,643.577
1669278328054,90.0,sg.partying.android.lite,644.578
1669278329059,89.0,sg.partying.android.lite,645.583
1669278330056,34.0,sg.partying.android.lite,646.58
1669278331065,22.0,sg.partying.android.lite,647.589
1669278332059,89.0,sg.partying.android.lite,648.583
1669278333059,89.0,sg.partying.android.lite,649.583
1669278334061,89.0,sg.partying.android.lite,650.585
1669278335061,89.0,sg.partying.android.lite,651.585
1669278336061,89.0,sg.partying.android.lite,652.585
1669278337062,89.0,sg.partying.android.lite,653.586
1669278338062,89.0,sg.partying.android.lite,654.586
1669278339063,89.0,sg.partying.android.lite,655.587
1669278340063,89.0,sg.partying.android.lite,656.587
1669278341075,89.0,sg.partying.android.lite,657.599
1669278342065,90.0,sg.partying.android.lite,658.589
1669278343065,90.0,sg.partying.android.lite,659.589
1669278344072,90.0,sg.partying.android.lite,660.596
1669278345067,90.0,sg.partying.android.lite,661.591
1669278346069,4845.0,sg.partying.android.lite,662.593
1669278347073,4844.0,sg.partying.android.lite,663.597
1669278348070,90.0,sg.partying.android.lite,664.594
1669278349074,4891.0,sg.partying.android.lite,665.598
1669278350072,829.0,sg.partying.android.lite,666.596
1669278351072,90.0,sg.partying.android.lite,667.596
1669278352073,90.0,sg.partying.android.lite,668.597
1669278353073,90.0,sg.partying.android.lite,669.597
1669278354075,809.0,sg.partying.android.lite,670.599
1669278355075,90.0,sg.partying.android.lite,671.599
1669278356077,90.0,sg.partying.android.lite,672.601
1669278357076,809.0,sg.partying.android.lite,673.6
1669278358077,808.0,sg.partying.android.lite,674.601
1669278359078,90.0,sg.partying.android.lite,675.602
1669278360079,90.0,sg.partying.android.lite,676.603
1669278361080,90.0,sg.partying.android.lite,677.604
1669278362081,810.0,sg.partying.android.lite,678.605
1669278363083,810.0,sg.partying.android.lite,679.607
1669278364086,807.0,sg.partying.android.lite,680.61
1669278365085,90.0,sg.partying.android.lite,681.609
1669278366086,89.0,sg.partying.android.lite,682.61
1669278367089,90.0,sg.partying.android.lite,683.613
1669278368095,708.0,sg.partying.android.lite,684.619
1669278369094,90.0,sg.partying.android.lite,685.618
1669278370094,804.0,sg.partying.android.lite,686.618
1669278371094,805.0,sg.partying.android.lite,687.618
1669278372095,711.0,sg.partying.android.lite,688.619
1669278373096,805.0,sg.partying.android.lite,689.62
1669278374097,90.0,sg.partying.android.lite,690.621
1669278375097,89.0,sg.partying.android.lite,691.621
1669278376100,90.0,sg.partying.android.lite,692.624
1669278377100,90.0,sg.partying.android.lite,693.624
1669278378102,90.0,sg.partying.android.lite,694.626
1669278379102,90.0,sg.partying.android.lite,695.626
1669278380103,90.0,sg.partying.android.lite,696.627
1669278381105,712.0,sg.partying.android.lite,697.629
1669278382104,810.0,sg.partying.android.lite,698.628
1669278383104,811.0,sg.partying.android.lite,699.628
1669278384105,89.0,sg.partying.android.lite,700.629
1669278385106,90.0,sg.partying.android.lite,701.63
1669278386106,90.0,sg.partying.android.lite,702.63
1669278387107,90.0,sg.partying.android.lite,703.631
1669278388108,808.0,sg.partying.android.lite,704.632
1669278389108,90.0,sg.partying.android.lite,705.632
1669278390109,810.0,sg.partying.android.lite,706.633
1669278391115,90.0,sg.partying.android.lite,707.639
1669278392115,89.0,sg.partying.android.lite,708.639
1669278393115,89.0,sg.partying.android.lite,709.639
1669278394115,807.0,sg.partying.android.lite,710.639
1669278395116,90.0,sg.partying.android.lite,711.64
1669278396116,806.0,sg.partying.android.lite,712.64
1669278397117,90.0,sg.partying.android.lite,713.641
1669278398118,90.0,sg.partying.android.lite,714.642
1669278399119,90.0,sg.partying.android.lite,715.643
1669278400120,90.0,sg.partying.android.lite,716.644
1669278401121,90.0,sg.partying.android.lite,717.645
1669278402121,90.0,sg.partying.android.lite,718.645
1669278403121,767.0,sg.partying.android.lite,719.645
1669278404122,725.0,sg.partying.android.lite,720.646
1669278405122,90.0,sg.partying.android.lite,721.646
1669278406123,90.0,sg.partying.android.lite,722.647
1669278407123,90.0,sg.partying.android.lite,723.647
1669278408123,674.0,sg.partying.android.lite,724.647
1669278409135,90.0,sg.partying.android.lite,725.659
1669278410126,90.0,sg.partying.android.lite,726.65
1669278411126,90.0,sg.partying.android.lite,727.65
1669278412128,90.0,sg.partying.android.lite,728.652
1669278413127,634.0,sg.partying.android.lite,729.651
1669278414127,90.0,sg.partying.android.lite,730.651
1669278415135,90.0,sg.partying.android.lite,731.659
1669278416129,89.0,sg.partying.android.lite,732.653
1669278417130,88.0,sg.partying.android.lite,733.654
1669278418131,88.0,sg.partying.android.lite,734.655
1669278419133,90.0,sg.partying.android.lite,735.657
1669278420134,720.0,sg.partying.android.lite,736.658
1669278421135,90.0,sg.partying.android.lite,737.659
1669278422135,90.0,sg.partying.android.lite,738.659
1669278423136,804.0,sg.partying.android.lite,739.66
1669278424137,805.0,sg.partying.android.lite,740.661
1669278425137,89.0,sg.partying.android.lite,741.661
1669278426141,89.0,sg.partying.android.lite,742.665
1669278427141,90.0,sg.partying.android.lite,743.665
1669278428145,90.0,sg.partying.android.lite,744.669
1669278429143,90.0,sg.partying.android.lite,745.667
1669278430143,88.0,sg.partying.android.lite,746.667
1669278431144,90.0,sg.partying.android.lite,747.668
1669278432145,90.0,sg.partying.android.lite,748.669
1669278433145,806.0,sg.partying.android.lite,749.669
1669278434146,90.0,sg.partying.android.lite,750.67
1669278435149,90.0,sg.partying.android.lite,751.673
1669278436150,90.0,sg.partying.android.lite,752.674
1669278437152,90.0,sg.partying.android.lite,753.676
1669278438150,90.0,sg.partying.android.lite,754.674
1669278439154,90.0,sg.partying.android.lite,755.678
1669278440154,90.0,sg.partying.android.lite,756.678
1669278441153,90.0,sg.partying.android.lite,757.677
1669278442155,90.0,sg.partying.android.lite,758.679
1669278443155,90.0,sg.partying.android.lite,759.679
1669278444157,90.0,sg.partying.android.lite,760.681
1669278445158,90.0,sg.partying.android.lite,761.682
1669278446157,88.0,sg.partying.android.lite,762.681
1669278447157,90.0,sg.partying.android.lite,763.681
1669278448158,90.0,sg.partying.android.lite,764.682
1669278449161,767.0,sg.partying.android.lite,765.685
1669278450160,722.0,sg.partying.android.lite,766.684
1669278451167,90.0,sg.partying.android.lite,767.691
1669278452167,721.0,sg.partying.android.lite,768.691
1669278453166,627.0,sg.partying.android.lite,769.69
1669278454166,89.0,sg.partying.android.lite,770.69
1669278455167,90.0,sg.partying.android.lite,771.691
1669278456167,716.0,sg.partying.android.lite,772.691
1669278457168,90.0,sg.partying.android.lite,773.692
1669278458168,90.0,sg.partying.android.lite,774.692
1669278459168,90.0,sg.partying.android.lite,775.692
1669278460172,723.0,sg.partying.android.lite,776.696
1669278461170,90.0,sg.partying.android.lite,777.694
1669278462170,725.0,sg.partying.android.lite,778.694
1669278463175,734.0,sg.partying.android.lite,779.699
1669278464172,90.0,sg.partying.android.lite,780.696
1669278465176,808.0,sg.partying.android.lite,781.7
1669278466174,90.0,sg.partying.android.lite,782.698
1669278467175,90.0,sg.partying.android.lite,783.699
1669278468176,89.0,sg.partying.android.lite,784.7
1669278469178,807.0,sg.partying.android.lite,785.702
1669278470179,90.0,sg.partying.android.lite,786.703
1669278471180,89.0,sg.partying.android.lite,787.704
1669278472185,90.0,sg.partying.android.lite,788.709
1669278473183,88.0,sg.partying.android.lite,789.707
1669278474193,639.0,sg.partying.android.lite,790.717
1669278475185,89.0,sg.partying.android.lite,791.709
1669278476186,84.0,sg.partying.android.lite,792.71
1669278477186,86.0,sg.partying.android.lite,793.71
1669278478187,88.0,sg.partying.android.lite,794.711
1669278479187,627.0,sg.partying.android.lite,795.711
1669278480188,88.0,sg.partying.android.lite,796.712
1669278481188,90.0,sg.partying.android.lite,797.712
1669278482190,763.0,sg.partying.android.lite,798.714
1669278483191,90.0,sg.partying.android.lite,799.715
1669278484192,90.0,sg.partying.android.lite,800.716
1669278485197,90.0,sg.partying.android.lite,801.721
1669278486194,89.0,sg.partying.android.lite,802.718
1669278487198,89.0,sg.partying.android.lite,803.722
1669278488196,90.0,sg.partying.android.lite,804.72
1669278489196,90.0,sg.partying.android.lite,805.72
1669278490199,90.0,sg.partying.android.lite,806.723
1669278491199,89.0,sg.partying.android.lite,807.723
1669278492199,806.0,sg.partying.android.lite,808.723
1669278493201,90.0,sg.partying.android.lite,809.725
1669278494202,90.0,sg.partying.android.lite,810.726
1669278495202,89.0,sg.partying.android.lite,811.726
1669278496205,90.0,sg.partying.android.lite,812.729
1669278497206,90.0,sg.partying.android.lite,813.73
1669278498206,90.0,sg.partying.android.lite,814.73
1669278499207,90.0,sg.partying.android.lite,815.731
1669278500207,624.0,sg.partying.android.lite,816.731
1669278501208,672.0,sg.partying.android.lite,817.732
1669278502211,90.0,sg.partying.android.lite,818.735
1669278503215,90.0,sg.partying.android.lite,819.739
1669278504216,804.0,sg.partying.android.lite,820.74
1669278505217,804.0,sg.partying.android.lite,821.741
1669278506218,90.0,sg.partying.android.lite,822.742
1669278507219,811.0,sg.partying.android.lite,823.743
1669278508219,89.0,sg.partying.android.lite,824.743
1669278509221,90.0,sg.partying.android.lite,825.745
1669278510220,809.0,sg.partying.android.lite,826.744
1669278511221,808.0,sg.partying.android.lite,827.745
1669278512223,90.0,sg.partying.android.lite,828.747
1669278513222,90.0,sg.partying.android.lite,829.746
1669278514223,90.0,sg.partying.android.lite/com.imbb.banban.android.MainActivity,830.747
1669278515225,89.0,sg.partying.android.lite,831.749
1669278516226,90.0,sg.partying.android.lite,832.75
1669278517226,810.0,sg.partying.android.lite,833.75
1669278518229,90.0,sg.partying.android.lite,834.753
1669278519230,90.0,sg.partying.android.lite,835.754
1669278520233,807.0,sg.partying.android.lite,836.757
1669278521233,90.0,sg.partying.android.lite,837.757
1669278522232,808.0,sg.partying.android.lite,838.756
1669278523233,811.0,sg.partying.android.lite,839.757
1669278524234,90.0,sg.partying.android.lite,840.758
1669278525234,808.0,sg.partying.android.lite,841.758
1669278526236,90.0,sg.partying.android.lite,842.76
1669278527236,90.0,sg.partying.android.lite,843.76
1669278528238,89.0,sg.partying.android.lite,844.762
1669278529244,89.0,sg.partying.android.lite,845.768
1669278530238,90.0,sg.partying.android.lite,846.762
1669278531242,808.0,sg.partying.android.lite,847.766
1669278532243,89.0,sg.partying.android.lite,848.767
1669278533243,90.0,sg.partying.android.lite,849.767
1669278534244,89.0,sg.partying.android.lite,850.768
1669278535245,89.0,sg.partying.android.lite,851.769
1669278536247,90.0,sg.partying.android.lite,852.771
1669278537246,90.0,sg.partying.android.lite,853.77
1669278538247,90.0,sg.partying.android.lite,854.771
1669278539248,90.0,sg.partying.android.lite,855.772
1669278540248,90.0,sg.partying.android.lite,856.772
1669278541255,90.0,sg.partying.android.lite,857.779
1669278542254,806.0,sg.partying.android.lite,858.778
1669278543251,809.0,sg.partying.android.lite,859.775
1669278544250,90.0,sg.partying.android.lite,860.774
1669278545251,809.0,sg.partying.android.lite,861.775
1669278546256,89.0,sg.partying.android.lite,862.78
1669278547253,88.0,sg.partying.android.lite,863.777
1669278548254,806.0,sg.partying.android.lite,864.778
